svm_cifs_sl3;vol_cifs_sl3_usersh;282059092262912;users;EDEKA-EZ\chguel;80.15MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282089157033984;users;EDEKA-EZ\anahre;564.9MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282106336903168;users;EDEKA-EZ\thtrap;11.42GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282110631870464;users;EDEKA-EZ\thwern;7.38GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282123516772352;users;EDEKA-EZ\nimart;111.5MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282127811739648;users;EDEKA-EZ\nihorn;2.97MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282351150039040;users;EDEKA-EZ\peluet;428KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282364034940928;users;EDEKA-EZ\tapetr;11.23MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;282419869515776;users;EDEKA-EZ\vonanz;18.93MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;283948877873152;users;BUILTIN\Administrators;1.92TB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284468568915968;users;EDEKA-EZ\8455054;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284472863883264;users;EDEKA-EZ\1558687;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284477158850560;users;EDEKA-EZ\4812676;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284490043752448;users;EDEKA-EZ\8518861;16KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284494338719744;users;EDEKA-EZ\1063287;59.82MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284571648131072;users;EDEKA-EZ\5429055;72KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284593122967552;users;EDEKA-EZ\1301700;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284614597804032;users;EDEKA-EZ\4162199;156KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284670432378880;users;EDEKA-EZ\8280797;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284687612248064;users;EDEKA-EZ\5244544;98.73MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284700497149952;users;EDEKA-EZ\7991079;2.20MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284704792117248;users;EDEKA-EZ\8843212;140.2MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284734856888320;users;EDEKA-EZ\6685282;44MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284739151855616;users;EDEKA-EZ\5869401;2.62MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284743446822912;users;EDEKA-EZ\3970815;32.59MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284752036757504;users;EDEKA-EZ\8591669;17.32MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284756331724800;users;EDEKA-EZ\3147671;60KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284777806561280;users;EDEKA-EZ\2786660;68KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284842231070720;users;EDEKA-EZ\1357714;16KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284846526038016;users;EDEKA-EZ\3503623;1.46MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284850821005312;users;EDEKA-EZ\4641631;6.03MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284868000874496;users;S-1-5-21-1045564682-1877897898-1192647574-75703;172KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284923835449344;users;EDEKA-EZ\3765580;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284936720351232;users;EDEKA-EZ\1106717;7.80MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284941015318528;users;EDEKA-EZ\8494856;101.1MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284953900220416;users;EDEKA-EZ\4972644;249.2MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284975375056896;users;EDEKA-EZ\3361845;8KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;284996849893376;users;EDEKA-EZ\3545550;16KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285014029762560;users;EDEKA-EZ\6406477;52KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285035504599040;users;EDEKA-EZ\2188436;264KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285056979435520;users;EDEKA-EZ\4396791;3.75GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285078454272000;users;EDEKA-EZ\6270406;2.01MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285091339173888;users;EDEKA-EZ\7071408;2.31MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285112814010368;users;EDEKA-EZ\7096128;3.93MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285138583814144;users;EDEKA-EZ\1519936;432KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285164353617920;users;EDEKA-EZ\6032347;212.6MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285207303290880;users;EDEKA-EZ\2261039;68KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285224483160064;users;EDEKA-EZ\6875938;7.95GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285250252963840;users;EDEKA-EZ\1786846;4.19MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285254547931136;users;EDEKA-EZ\8479249;30.64MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285258842898432;users;EDEKA-EZ\3729659;50.31MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285271727800320;users;EDEKA-EZ\4926130;2.95MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285288907669504;users;EDEKA-EZ\4633392;827.4MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285306087538688;users;EDEKA-EZ\4022867;2.08MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285331857342464;users;EDEKA-EZ\2983152;171.7MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285336152309760;users;EDEKA-EZ\1535637;100KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285349037211648;users;EDEKA-EZ\2716087;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285361922113536;users;EDEKA-EZ\1275480;1.96MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285379101982720;users;EDEKA-EZ\2936993;13.56MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285396281851904;users;EDEKA-EZ\4750335;52KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285400576819200;users;EDEKA-EZ\3408274;52KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285417756688384;users;EDEKA-EZ\5653391;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285422051655680;users;EDEKA-EZ\6682458;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285439231524864;users;EDEKA-EZ\3900856;2.74MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285465001328640;users;EDEKA-EZ\7230534;37.06MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285546605707264;users;EDEKA-EZ\2143296;52KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285555195641856;users;EDEKA-EZ\1259807;2.08GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285563785576448;users;EDEKA-EZ\2750495;1.86MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285572375511040;users;EDEKA-EZ\5717235;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285585260412928;users;EDEKA-EZ\4180562;8.96MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285589555380224;users;EDEKA-EZ\5853872;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285593850347520;users;EDEKA-EZ\8440211;346.1MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285628210085888;users;EDEKA-EZ\3317766;2.12GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285632505053184;users;EDEKA-EZ\2367302;24KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285692634595328;users;EDEKA-EZ\5950070;524.0MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285709814464512;users;EDEKA-EZ\6134370;5.23GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285722699366400;users;EDEKA-EZ\7949091;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285744174202880;users;EDEKA-EZ\2920133;4.62MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285748469170176;users;EDEKA-EZ\8758092;1.88MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285765649039360;users;EDEKA-EZ\8034784;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285800008777728;users;EDEKA-EZ\5534541;236.6MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285838663483392;users;EDEKA-EZ\3729850;932KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285855843352576;users;EDEKA-EZ\7149738;272KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285868728254464;users;EDEKA-EZ\1821785;156.8MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;285894498058240;users;EDEKA-EZ\6256341;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286027642044416;users;EDEKA-EZ\6755466;3.19MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286036231979008;users;EDEKA-EZ\7222790;25.42GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286070591717376;users;EDEKA-EZ\3743390;112KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286104951455744;users;EDEKA-EZ\2179048;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286109246423040;users;EDEKA-EZ\5651371;1.94MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286126426292224;users;EDEKA-EZ\5881920;108KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286165080997888;users;EDEKA-EZ\4727939;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286173670932480;users;EDEKA-EZ\2655008;794.4MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286216620605440;users;EDEKA-EZ\2319392;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286220915572736;users;EDEKA-EZ\2685673;1.95MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286242390409216;users;EDEKA-EZ\3020438;162.8MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286250980343808;users;EDEKA-EZ\2385488;72KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286263865245696;users;EDEKA-EZ\2319068;2.09MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286281045114880;users;EDEKA-EZ\7187528;1.87MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286289635049472;users;EDEKA-EZ\7745411;83.29MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286319699820544;users;EDEKA-EZ\5109128;1.31MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286336879689728;users;EDEKA-EZ\3716449;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286341174657024;users;EDEKA-EZ\8607145;46.44MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286362649493504;users;EDEKA-EZ\1658715;1.94MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286418484068352;users;EDEKA-EZ\3740085;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286435663937536;users;EDEKA-EZ\3026586;500KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286465728708608;users;EDEKA-EZ\7143784;22.77MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286470023675904;users;EDEKA-EZ\techrobotics04;878.8MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286478613610496;users;EDEKA-EZ\5923029;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286487203545088;users;EDEKA-EZ\4710471;212KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286564512956416;users;EDEKA-EZ\2239779;1.95MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286616052563968;users;EDEKA-EZ\7685155;868KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286628937465856;users;EDEKA-EZ\2177391;708KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286637527400448;users;EDEKA-EZ\7594492;96KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286641822367744;users;EDEKA-EZ\5033891;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286654707269632;users;EDEKA-EZ\4650845;2.04MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286659002236928;users;EDEKA-EZ\8836350;21.55MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286740606615552;users;EDEKA-EZ\4891739;20KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286766376419328;users;EDEKA-EZ\4485600;24KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286770671386624;users;EDEKA-EZ\4285323;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286800736157696;users;EDEKA-EZ\8561723;0B;
svm_cifs_sl3;vol_cifs_sl3_usersh;286805031124992;users;EDEKA-EZ\4873872;16KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286809326092288;users;EDEKA-EZ\5895591;97.18MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286817916026880;users;EDEKA-EZ\1092117;924KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286843685830656;users;EDEKA-EZ\2670659;31.91MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286886635503616;users;EDEKA-EZ\4672218;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286938175111168;users;EDEKA-EZ\3323290;21.25MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286942470078464;users;EDEKA-EZ\2296186;1.91MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286946765045760;users;EDEKA-EZ\5156303;2MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286951060013056;users;EDEKA-EZ\4244788;220.3MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286963944914944;users;EDEKA-EZ\3298026;4.46MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;286998304653312;users;EDEKA-EZ\6501466;265.8MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287006894587904;users;EDEKA-EZ\3177814;2.61MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287028369424385;users;EDEKA-EZ\8906093;2.13GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287049844260864;users;EDEKA-EZ\3380682;228.8MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287071319097344;users;EDEKA-EZ\2615910;18.93MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287075614064640;users;EDEKA-EZ\2601224;92KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287105678835712;users;EDEKA-EZ\2312822;2.20MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287127153672192;users;EDEKA-EZ\7037159;2.31MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287144333541376;users;EDEKA-EZ\7548912;2.02MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287191578181632;users;EDEKA-EZ\7765733;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287195873148928;users;EDEKA-EZ\2135445;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287208758050816;users;EDEKA-EZ\1539430;16KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287221642952704;users;EDEKA-EZ\3329624;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287234527854592;users;EDEKA-EZ\1868141;4.58MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287247412756480;users;EDEKA-EZ\1527669;1.13MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287290362429440;users;EDEKA-EZ\4773136;64KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287294657396736;users;EDEKA-EZ\6476274;2.66MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287329017135104;users;EDEKA-EZ\6504287;542.1MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287350491971584;users;EDEKA-EZ\7436400;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287354786938880;users;EDEKA-EZ\5518925;36.30MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287359081906176;users;EDEKA-EZ\5339948;1.79MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287449276219392;users;EDEKA-EZ\4568262;72KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287457866153984;users;EDEKA-EZ\2333215;2.04MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287466456088576;users;EDEKA-EZ\1478713;52KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287475046023168;users;EDEKA-EZ\8652459;64KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;287509405761536;users;EDEKA-EZ\1725975;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288110701182976;users;EDEKA-EZ\6441680;64KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288145060921344;users;EDEKA-EZ\3051987;1.85MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288188010594304;users;EDEKA-EZ\3794440;26.21MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288192305561600;users;EDEKA-EZ\4306485;60KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288200895496192;users;EDEKA-EZ\5718775;88KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288205190463488;users;EDEKA-EZ\2949114;36KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288213780398080;users;EDEKA-EZ\4631025;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288243845169152;users;EDEKA-EZ\5539129;8KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288248140136448;users;EDEKA-EZ\3560911;17.50MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288334039482368;users;EDEKA-EZ\3075226;8.74MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288385579089920;users;EDEKA-EZ\1002605;96KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288432823730176;users;EDEKA-EZ\5500222;60KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288437118697472;users;EDEKA-EZ\5405439;5.17MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288462888501248;users;EDEKA-EZ\2712425;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288467183468544;users;EDEKA-EZ\2826871;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288471478435840;users;EDEKA-EZ\2485829;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288475773403136;users;S-1-5-21-1045564682-1877897898-1192647574-76543;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288540197912576;users;EDEKA-EZ\5380125;56KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288578852618240;users;EDEKA-EZ\4903232;1.47MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288591737520128;users;EDEKA-EZ\1285489;391.6MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288600327454720;users;EDEKA-EZ\2504411;676KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288608917389312;users;EDEKA-EZ\6759199;4.21MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288638982160384;users;EDEKA-EZ\3250020;192KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288660456996864;users;EDEKA-EZ\8794627;68KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288664751964160;users;EDEKA-EZ\1389597;84KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288669046931456;users;EDEKA-EZ\6636112;520.4MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288716291571712;users;EDEKA-EZ\6413085;24KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288733471440896;users;EDEKA-EZ\2349618;2.67GB;
svm_cifs_sl3;vol_cifs_sl3_usersh;288742061375488;users;EDEKA-EZ\5327129;1.52MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;290919609794560;users;EDEKA-EZ\4022556;92KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;290941084631040;users;EDEKA-EZ\2369999;3.21MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;290953969532928;users;EDEKA-EZ\7215712;52KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;290966854434816;users;EDEKA-EZ\1709601;60KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;290975444369408;users;EDEKA-EZ\4364142;4KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;290988329271296;users;EDEKA-EZ\5841567;2.11MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291005509140480;users;EDEKA-EZ\8543902;12KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291031278944256;users;EDEKA-EZ\1416617;6.07MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291082818551808;users;EDEKA-EZ\7608603;8KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291095703453696;users;EDEKA-EZ\8162327;104KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291112883322880;users;EDEKA-EZ\4133728;64KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291121473257472;users;EDEKA-EZ\8190014;22.88MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291130063192064;users;EDEKA-EZ\1484160;21.70MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291220257505280;users;EDEKA-EZ\4032286;97.17MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291246027309056;users;EDEKA-EZ\1149569;36.18MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291250322276352;users;EDEKA-EZ\7507330;4.66MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291263207178240;users;EDEKA-EZ\2156487;460KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291271797112832;users;EDEKA-EZ\5554470;8KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291276092080128;users;EDEKA-EZ\6078154;8KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291456480706560;users;EDEKA-EZ\1880843;312KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291460775673856;users;EDEKA-EZ\4768237;40.63MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291473660575744;users;EDEKA-EZ\2191737;43.21MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291477955543040;users;EDEKA-EZ\5411240;64KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291499430379520;users;EDEKA-EZ\5479597;16KB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291546675019776;users;EDEKA-EZ\3316214;55.36MB;
svm_cifs_sl3;vol_cifs_sl3_usersh;291555264954368;users;EDEKA-EZ\6357017;68KB;
